id,name,images,sub-subcategory,final order,repetition type,geometry,represents,modifier (from name),limited to craft,notes,fundamentality,super-supercategory,supercategory,subcategory,original manual order,alternate name,alternate name 2,alternate name 3,alternate name 4
254,squares through / 角通し / かくどおし / kaku dōshi,254.png (https://dl.airtable.com/uL5r3QqR36J8I1LiMr0B_254.png),060 - through kawari,140,4-agonal grid - square,basic element - 4 - square,,through,小紋,,variant,01 - pattern,03 - 4gon,15 - through,414,,,,
298,mosquito / 蚊 / か / ka,298.png (https://dl.airtable.com/2fqbOr0bRzqIYh4xplIJ_298.png),061 - cross / hash through,141,4-agonal grid - square,element - star - cross,insect,,絣,,variant,01 - pattern,03 - 4gon,15 - through,310,cross / 十字 / じゅうじ / jūji,,,
194,flat well cross / 平井十 / ひらいじゅう / hira i jū,194.png (https://dl.airtable.com/ZJBsFoBrQve8lBVr9nCm_194.png),061 - cross / hash through,142,4-agonal grid - square,"element - hash / lattice,aspect - checkered",well,flat,刺し子,,variant,01 - pattern,03 - 4gon,15 - through,307,,,,
192,"well girder ”kasuri"" / 井桁絣 / いげたがすり / igeta gasuri",192.png (https://dl.airtable.com/7pGT9clTDihcpQs4pocg_192.png),061 - cross / hash through,143,4-agonal grid - square,"element - hash / lattice,aspect - checkered",well,,絣,,variant,01 - pattern,03 - 4gon,15 - through,308,,,,
258,grid of dots at a 45 degree angle / 行儀 / ぎょうぎ / gyōgi / behavior,258.png (https://dl.airtable.com/vR3BTYETdaL2CSvE7PIg_258.png),062 - behavior through,144,4-agonal grid - square,basic element - 1 - ring / circle / dot,,,小紋,"It's at 45 degrees, like a person bowing (hence behavior).",variant,01 - pattern,03 - 4gon,15 - through,419,,,,
256,fawn / 鹿子 / かこ / ka ko,256.png (https://dl.airtable.com/qlrZWvjQoOFgYu94FFvw_256.png),063 - behavior through kawari,145,4-agonal grid - square,"basic element - 1 - ring / circle / dot,aspect - empty / outline","fawn,animal epidermis",,絞り,,variant,01 - pattern,03 - 4gon,15 - through,417,,,,
280,cat paw / 猫足 / ねこあし / neko ashi,280.png (https://dl.airtable.com/qKbzwEqeQhGxjC5qCSzg_280.png),063 - behavior through kawari,146,4-agonal grid - rhombus,cluster of four,cat,,絣,,variant,01 - pattern,03 - 4gon,15 - through,430,,,,
255,bean / 豆 / まめ / mame,255.png (https://dl.airtable.com/cLLDTMCvQjejd1muxHWv_255.png),064 - rectangular through,147,4-agonal grid - rectangular,basic element - 1 - ring / circle / dot,"bean,water",,絞り,,variant,01 - pattern,03 - 4gon,15 - through,415,water droplet / 水玉 / みずたま / mizu tama / water ball,,,
300,abacus / 算盤 / そろばん / sorobon,300.png (https://dl.airtable.com/Cx5HGbbwS029q5CMUGN9_300.png),065 - rectangular through kawari,148,4-agonal grid - square,basic element - 4 - rhombus,abacus,,絞り,,variant,01 - pattern,03 - 4gon,15 - through,416,,,,
299,triple sleeve / 三重襷 / みえだすき / mie dasuki,299.png (https://dl.airtable.com/uXZsHwmYTUygAxWGiqfH_299.png),066 - homogeneous grid,149,4-agonal grid - rhombus,"basic element - 4 - rhombus,cluster of four,element - hash / lattice",sleeve,,,,variant,01 - pattern,03 - 4gon,16 - ishidatami,325,,,,
431,Goryeo edging - little design / 小紋高麗縁 / こもんこうらいべり / komon kōrai beri,431.png (https://dl.airtable.com/LuTLOLFR9aPj4T4FT8NF_431.png),066 - homogeneous grid,150,4-agonal grid - square,"basic element - 1 - ring / circle / dot,element - arc / annular sector,straight line,element - hash / lattice",,,,,variant,01 - pattern,03 - 4gon,16 - ishidatami,360,,,,
67,rice lattice / 米格子 / べいこうし / bei kōshi,"67.png (https://dl.airtable.com/NQtiEFHfTc26TdNm8H30_67.png),67b.png (https://dl.airtable.com/yRcKAX97RD6o4rp1XUOo_67b.png),67c.png (https://dl.airtable.com/o43IxtgR6zHdEgpy3Mgw_67c.png)",066 - homogeneous grid,151,4-agonal grid - square,"cluster of four,element - star - cross,basic element - 2 - bar / dash,basic element - 1 - ring / circle / dot,bar with dots at ends",character,,,,variant,01 - pattern,03 - 4gon,16 - ishidatami,428,,,,
314,crown prince side road / 太子間道 / たいしかんどう / taishi kandō,314.png (https://dl.airtable.com/cQXfEXtVTweNsyC8aMza_314.png),066 - homogeneous grid,152,4-agonal grid - rhombus,"wavy line,element - hash / lattice",side road,,,,one-off / other,01 - pattern,03 - 4gon,16 - ishidatami,362,,,,
329,pine rhombus / 松菱 / まつびし / matsu bishi,329.png (https://dl.airtable.com/qHGaUEgJQLu6DxWI1f6z_329.png),066 - homogeneous grid,153,4-agonal grid - various,"basic element - 4 - square,basic element - 4 - rhombus,element - chevron,element - L-shape","pine,plant",,,,variant,01 - pattern,03 - 4gon,16 - ishidatami,275,young pine rhombus / 若松菱 / わかまつびし / waka matsu bishi,,,
52,cobblestone / 石畳 / いしだたみ / ishidatami,"52.png (https://dl.airtable.com/I5e2HiiS4a2Q6mBDRgCg_52.png),52b.png (https://dl.airtable.com/xiEVkR1SSa68AIQGhcit_52b.png)",067 - ishidatami,154,4-agonal grid - square,"basic element - 4 - square,aspect - checkered,basic element - 2 - bar / dash",stone,,,,basic building block,01 - pattern,03 - 4gon,16 - ishidatami,408,,,,
253,through cobblestone / 通し市松 / とおしいちまつ / tōshi ichimatsu,"253b.png (https://dl.airtable.com/51PbEQ1Q5eppg86NHUxe_253b.png),253.png (https://dl.airtable.com/EMyaaDz9ThGzeyny9hGB_253.png)",068 - ishidatami kawari,155,4-agonal grid - square,"aspect - checkered,basic element - 1 - ring / circle / dot,aspect - big and little dots",,through,小紋,,variant,01 - pattern,03 - 4gon,16 - ishidatami,412,,,,
249,three measuring boxes / 三枡 / みます / mi masu,"249b.png (https://dl.airtable.com/X3ucQV76Sz6EXAER6LmP_249b.png),249.png (https://dl.airtable.com/WCXNfIm7RVC5YYBH0tRv_249.png)",068 - ishidatami kawari,156,4-agonal grid - square,"aspect - checkered,basic element - 4 - square,aspect - concentricity,aspect - empty / outline","container,box",linked,,,variant,01 - pattern,03 - 4gon,16 - ishidatami,409,linked measuring box / 枡繋ぎ / ますつなぎ / masu tsunagi,,,
285,transfigured cobblestone / 変わり市松 / かわりいちまつ / kawari ichimatsu,285.png (https://dl.airtable.com/wCSbvPITw64By6pbReiw_285.png),069 - ishidatami kuzushi,157,4-agonal grid - square,"aspect - checkered,basic element - 4 - square,aspect - dense - sparse",,transfigured,,,variant,01 - pattern,03 - 4gon,16 - ishidatami,411,,,,
197,well frame / 井戸枠 / いどわく / ido waku,"197.png (https://dl.airtable.com/DEqSmNHQiGqlHc79iOoQ_197.png),197b.png (https://dl.airtable.com/cFvcpeh1TA6JgFmUq5ub_197b.png)",070 - kaku,158,4-agonal grid - various,"basic element - 4 - rhombus,element - star - cross,element - hash / lattice,aspect - checkered",well,,刺し子,,variant,01 - pattern,03 - 4gon,16 - ishidatami,313,,,,
198,well / 井 / い / i,198.png (https://dl.airtable.com/TXeZiL03QhyjUnmx4lND_198.png),070 - kaku,159,4-agonal grid - square,"element - hash / lattice,basic element - 4 - square,aspect - checkered",well,,刺し子,,variant,01 - pattern,03 - 4gon,16 - ishidatami,314,,,,
196,persimmon flower / 柿ノ花 / かきのはな / kaki no hana,"196.png (https://dl.airtable.com/iWmSp53RBanM9W3EgqRz_196.png),196b.png (https://dl.airtable.com/fuWBcNEgQO6L3iXJ2rig_196b.png)",070 - kaku,160,4-agonal grid - square,"basic element - 4 - square,element - star - cross,zig-zag,aspect - checkered","flower,plant,persimmon",,刺し子,,variant,01 - pattern,03 - 4gon,16 - ishidatami,312,,,,
195,linked square-cross / 角十繋ぎ / かくじゅうつなぎ / kaku jū tsunagi,195.png (https://dl.airtable.com/obWhZwASjaeMUorRoqn4_195.png),070 - kaku,161,stripe,"basic element - 4 - square,zig-zag",,linked,刺し子,,one-off / other,01 - pattern,03 - 4gon,16 - ishidatami,311,,,,
63,pips / 賽ノ目 / さいのめ / sai no me / eye of die,63.png (https://dl.airtable.com/fJwrXOdhRwiJjjv8Kz4a_63.png),071 - ishidatami with rotational effects,162,4-agonal grid - square,"basic element - 1 - ring / circle / dot,aspect - checkered","die,eye",,小紋,,one-off / other,01 - pattern,03 - 4gon,16 - ishidatami,410,,,,
153,squared-off hemp / 角麻 / かくあさ / kaku asa,153.png (https://dl.airtable.com/roOwbc5RfKXZjhfd7qu9_153.png),071 - ishidatami with rotational effects,163,4-agonal grid - square,,"hemp,plant",squared-off,,,variant,01 - pattern,03 - 4gon,16 - ishidatami,348,,,,
294,chopped staggered measuring box parquet / 切り違い枡寄木 / きりちがいますよせぎ / kiri chigai masu yosegi,294.png (https://dl.airtable.com/QHvXfMYQRKh9kZvuTDMQ_294.png),071 - ishidatami with rotational effects,164,4-agonal grid - square,"basic element - 3 - triangle,basic element - 4 - square,basic element - 4 - trapezoid","box,container",staggered,,,variant,01 - pattern,03 - 4gon,16 - ishidatami,405,,,,
231,lightning / 雷 / かみなり / kaminari,231.png (https://dl.airtable.com/sV1eVzNUSlG8JoJgoXkF_231.png),071 - ishidatami with rotational effects,165,4-agonal grid - square,,lightning,linked,,,variant,01 - pattern,03 - 4gon,16 - ishidatami,422,linked lightning / 雷繋ぎ / かみなりつなぎ / kaminari tsunagi,,,
179,key fret / 紗綾 / さや / saya / figured gossamer,"179b.png (https://dl.airtable.com/w9DU9g9QZWGRePwudBbZ_179b.png),179.png (https://dl.airtable.com/sKTUQ5hQdyIvtaniQYgJ_179.png),179d.png (https://dl.airtable.com/tGj1l9Z2QsK9J8pI6LJw_179d.png),179c.png (https://dl.airtable.com/jkUlvl5uTC2MLLddArLt_179c.png)",072 - saya,166,4-agonal grid - various,element - swastika / pinwheel / spiral,fabric,linked,,"Also known in English as ""key fret"", though that refers to a number of non-Japanese patterns as well. This pattern is extremely common and will turn up in the searches for a number of similar names. Also there is a pattern ""秋名薔薇柄"" which is the same, just with a coloration accent.",basic building block,01 - pattern,03 - 4gon,17 - saya,299,linked swastikas / 万字繋ぎ / まんじつなぎ / manji tsunagi,figured satin / 綸子 / りんず / rinzu,linked lightning / 雷繋ぎ / かみなりつなぎ / kaminari tsunagi,
178,linked crosses / 十字繋ぎ / じゅうじつなぎ / jūji tsunagi,178.png (https://dl.airtable.com/c0ZcsJDUTt6zGJcPPjR7_178.png),073 - simpler saya shapes,167,4-agonal grid - square,"element - star - cross,element - swastika / pinwheel / spiral",character,linked,刺し子,,variant,01 - pattern,03 - 4gon,17 - saya,297,linked swastikas / 万字繋ぎ / まんじつなぎ / manji tsunagi,,,
182,well girder swastika / 井桁万字 / いげたまんじ / igeta manji,182.png (https://dl.airtable.com/KmZgkkqQSX6oHrgsBDcM_182.png),073 - simpler saya shapes,168,4-agonal grid - square,"element - swastika / pinwheel / spiral,basic element - 4 - square,element - hash / lattice",well,,刺し子,,variant,01 - pattern,03 - 4gon,17 - saya,298,,,,
180,"linked Japanese character for ""worker"" / 工字繋ぎ / こうじつなぎ / kō ji tsunagi","180b.png (https://dl.airtable.com/sJP63tu6QfaULEEj8rFr_180b.png),180.png (https://dl.airtable.com/NAo6ZGLSBW3JeHGsgtEA_180.png)",073 - simpler saya shapes,169,4-agonal grid - various,element - swastika / pinwheel / spiral,character,"linked,broken",,,variant,01 - pattern,03 - 4gon,17 - saya,300,"broken Japanese character for ""worker"" / 工字崩し / こうじくずし / kō ji kuzushi",,,
232,transfigured lightning / 変わり雷 / かわりかみなり / kawari kaminari,"232.png (https://dl.airtable.com/Kwvr70g8Sc2gHLzbYbwF_232.png),232b.png (https://dl.airtable.com/l6fbvQrGQDuoqJHxuDNg_232b.png)",073 - simpler saya shapes,170,4-agonal grid - square,"element - swastika / pinwheel / spiral,basic element - 4 - square",lightning,transfigured,刺し子,,variant,01 - pattern,03 - 4gon,17 - saya,423,lightning / 雷 / かみなり / kaminari,,,
181,linked flat braided swastikas / 平組万字繋ぎ / ひらくみまんじつなぎ / hira kumi manji tsunagi,181.png (https://dl.airtable.com/NtmYY2phSkOxWyXsuvu1_181.png),074 - manji koshi,171,4-agonal grid - square,"element - swastika / pinwheel / spiral,basic element - 4 - square,element - chevron",,"linked,braided,flat",刺し子,,complex compound,01 - pattern,03 - 4gon,17 - saya,302,,,,
188,broken rhombus swastika / 菱万字崩し / ひしまんじくずし / hishi manji kuzushi,188.png (https://dl.airtable.com/sPW7xRaxT4KA6YGr71CK_188.png),074 - manji koshi,172,4-agonal grid - rhombus,"element - swastika / pinwheel / spiral,basic element - 4 - rhombus,element - hash / lattice",,broken,,,complex compound,01 - pattern,03 - 4gon,17 - saya,303,,,,
252,pine bark / 松皮 / まつかわ / matsukawa,252.png (https://dl.airtable.com/dVwMKBueRoCkgsPerHLK_252.png),075 - matsukawa,173,4-agonal grid - rhombus,"zig-zag,basic element - 4 - rhombus,element - jagged rhombus,layered zig-zag","pine,plant",,,,basic building block,01 - pattern,03 - 4gon,18 - matsukawa,335,pine bark rhombus / 松皮菱 / まつかわびし / matsukawa bishi,,,
149,layered pine bark rhombus / 重ね松皮菱 / かさねまつかわびし / kasane matsukawa bishi,149.png (https://dl.airtable.com/SfyMHqYVSaSLK0Zo96Ur_149.png),076 - matsukawa kasane,174,4-agonal grid - rhombus,"zig-zag,aspect - non-45 degree angles,layered zig-zag,aspect - bird sleeve layout","mountain,pine,plant",layered,,,complex compound,01 - pattern,03 - 4gon,18 - matsukawa,338,successive mountains / 続き山 / つづきやま / tsuzuki yama,,,
61,hail / 霰 / あられ / arare,61.png (https://dl.airtable.com/MGXkAhqRI24ddiL7QDg3_61.png),077 - scatter,175,scatter,"basic element - 1 - ring / circle / dot,aspect - big and little dots","water,ice / snow",,,,basic building block,01 - pattern,04 - 0gon,19 - scatter,424,big and little hail / 大小霰 / だいしょうあられ / dai shō arare,,,
144,badger chrysanthemum / 貉菊 / むじなきく / mujina kiku,144.png (https://dl.airtable.com/BdrZU56RLSRskFIdaYzB_144.png),077 - scatter,176,scatter,,"chrysanthemum,badger",,,Supposed to look like a badger's coat. But still represents chrystanthemum.,basic building block,01 - pattern,04 - 0gon,19 - scatter,334,,,,
277,arabesque grass / 唐草 / からくさ / kara kusa,277.png (https://dl.airtable.com/6Ld4FB5NSbxr9FTYoTIw_277.png),077 - scatter,177,scatter,curl,grass,arabesque / Tang,,,one-off / other,01 - pattern,04 - 0gon,19 - scatter,425,,,,
259,shark / 鮫 / さめ / same,259.png (https://dl.airtable.com/0924BFQ4e7q4pIUmIZQH_259.png),077 - scatter,178,scatter,basic element - 1 - ring / circle / dot,"shark,animal epidermis",,小紋,,basic building block,01 - pattern,04 - 0gon,19 - scatter,420,disorderly shark / 乱れ鮫 / みだれさめ / midare same,,,
327,dewy lawn / 露芝 / つゆしば / tsuyu shiba,327.png (https://dl.airtable.com/hLHAouejQHWxH1Sondm4_327.png),077 - scatter,179,scatter,"basic element - 1 - ring / circle / dot,element - crescent / horn","grass,water",,,,one-off / other,01 - pattern,04 - 0gon,19 - scatter,426,,,,
